date_time,Average PMV
2021-02-08 00:00:00,-0.5877151027941471
2021-02-08 01:00:00,-0.5868989048661931
2021-02-08 02:00:00,-0.5792728905207349
2021-02-08 03:00:00,-0.6248845091735329
2021-02-08 04:00:00,-0.6545113129734331
2021-02-08 05:00:00,-0.6655493544529241
2021-02-08 06:00:00,-0.6661327236123394
2021-02-08 07:00:00,-0.6784138555596825
2021-02-08 08:00:00,-0.6760824192288242
2021-02-08 09:00:00,-0.6438353004067782
2021-02-08 10:00:00,-0.6202427659578212
2021-02-08 11:00:00,-0.6222904558901708
2021-02-08 12:00:00,-0.6237023171897259
2021-02-08 13:00:00,-0.6136049524799095
2021-02-08 14:00:00,-0.6088543953002669
2021-02-08 15:00:00,-0.5997589255814326
2021-02-08 16:00:00,-0.6062358304994554
2021-02-08 17:00:00,-0.6026405623088278
2021-02-08 18:00:00,-0.5973667182514069
2021-02-08 19:00:00,-0.5998526681638466
2021-02-08 20:00:00,-0.6134643166250054
2021-02-08 21:00:00,-0.6202401995464818
2021-02-08 22:00:00,-0.6155810873788747
2021-02-08 23:00:00,-0.6140698235383598
2021-02-09 00:00:00,-0.6160031197781906
2021-02-09 01:00:00,-0.6075442934430374
2021-02-09 02:00:00,-0.6039777804649441
2021-02-09 03:00:00,-0.6476480154447393
2021-02-09 04:00:00,-0.6749035617560185
2021-02-09 05:00:00,-0.6864003077299529
2021-02-09 06:00:00,-0.6992043230352326
2021-02-09 07:00:00,-0.7030718195991188
2021-02-09 08:00:00,-0.7014966840382325
2021-02-09 09:00:00,-0.6654731346711648
2021-02-09 10:00:00,-0.6300133263568168
2021-02-09 11:00:00,-0.6132630528157696
2021-02-09 12:00:00,-0.5953199971123907
2021-02-09 13:00:00,-0.5828675922367538
2021-02-09 14:00:00,-0.5536046319120428
2021-02-09 15:00:00,-0.5593469101854834
2021-02-09 16:00:00,-0.5709671009375673
2021-02-09 17:00:00,-0.5774870284404882
2021-02-09 18:00:00,-0.5898928597991199
2021-02-09 19:00:00,-0.5962805561027475
2021-02-09 20:00:00,-0.5986354186319669
2021-02-09 21:00:00,-0.6002410691178107
2021-02-09 22:00:00,-0.6016220273716603
2021-02-09 23:00:00,-0.6044393881329632
2021-02-10 00:00:00,-0.6071120552121567
