date_time,Average PMV,Habitability,Habitability?
2021-02-10 13:00:00,-4.135004315214478,H,NH
2021-02-10 14:00:00,-4.102265369244275,H,NH
2021-02-10 15:00:00,-4.0823025760798295,H,NH
2021-02-10 16:00:00,-4.076712297184025,H,NH
2021-02-10 17:00:00,-4.082396321014095,H,NH
2021-02-10 18:00:00,-4.101160206514756,H,NH
2021-02-10 19:00:00,-4.125161215329088,H,NH
2021-02-10 20:00:00,-4.139196929405486,H,NH
2021-02-10 21:00:00,-4.142226670768425,H,NH
2021-02-10 22:00:00,-4.149908453446842,H,NH
2021-02-10 23:00:00,-4.1629632829624255,H,NH
2021-02-11 00:00:00,-4.170804163923871,H,NH
2021-02-11 01:00:00,-4.181845412793641,H,NH
2021-02-11 02:00:00,-4.190955043858911,H,NH
2021-02-11 03:00:00,-4.201726661286149,H,NH
2021-02-11 04:00:00,-4.211304436849219,H,NH
2021-02-11 05:00:00,-4.211128279681409,H,NH
2021-02-11 06:00:00,-4.213419023902378,H,NH
2021-02-11 07:00:00,-4.216188053531835,H,NH
2021-02-11 08:00:00,-4.2279926124339315,H,NH
2021-02-11 09:00:00,-4.234398214710033,H,NH
2021-02-11 10:00:00,-4.194904067633313,H,NH
2021-02-11 11:00:00,-4.11638554914441,H,NH
2021-02-11 12:00:00,-4.011210364844353,H,NH
2021-02-11 13:00:00,-3.984159976230288,H,NH
2021-02-11 14:00:00,-3.9122954029409467,H,NH
2021-02-11 15:00:00,-3.846797168656894,H,NH
2021-02-11 16:00:00,-3.7901287316451016,H,NH
2021-02-11 17:00:00,-3.8446380517399406,H,NH
2021-02-11 18:00:00,-3.9159937327401964,H,NH
2021-02-11 19:00:00,-3.9815030631534714,H,NH
2021-02-11 20:00:00,-4.048120479372753,H,NH
2021-02-11 21:00:00,-4.090930399376958,H,NH
2021-02-11 22:00:00,-4.125189500974966,H,NH
2021-02-11 23:00:00,-4.170822757597475,H,NH
2021-02-12 00:00:00,-4.199846247287797,H,NH
2021-02-12 01:00:00,-4.214300207498731,H,NH
2021-02-12 02:00:00,-4.239356354287497,H,NH
2021-02-12 03:00:00,-4.261816558768608,H,NH
2021-02-12 04:00:00,-4.28831801619971,H,NH
2021-02-12 05:00:00,-4.31149859446192,H,NH
2021-02-12 06:00:00,-4.329402409159261,H,NH
2021-02-12 07:00:00,-4.355202309042735,H,NH
2021-02-12 08:00:00,-4.381135148722951,H,NH
2021-02-12 09:00:00,-4.399334419001,H,NH
2021-02-12 10:00:00,-4.329358304042381,H,NH
2021-02-12 11:00:00,-4.210161940449537,H,NH
2021-02-12 12:00:00,-4.059311264989666,H,NH
2021-02-12 13:00:00,-3.9423891474646644,H,NH
2021-02-12 14:00:00,-3.8382697441317277,H,NH
2021-02-12 15:00:00,-3.7563201733432323,H,NH
2021-02-12 16:00:00,-3.720674109001406,H,NH
2021-02-12 17:00:00,-3.7544359761739483,H,NH
2021-02-12 18:00:00,-3.8401798087128793,H,NH
2021-02-12 19:00:00,-3.9185278590226793,H,NH
2021-02-12 20:00:00,-3.9772942726318394,H,NH
2021-02-12 21:00:00,-4.040675016819797,H,NH
2021-02-12 22:00:00,-4.088604479411135,H,NH
2021-02-12 23:00:00,-4.1282891884278365,H,NH
2021-02-13 00:00:00,-4.181924478404784,H,NH
2021-02-13 01:00:00,-4.211951285932165,H,NH
2021-02-13 02:00:00,-4.224854195096722,H,NH
2021-02-13 03:00:00,-4.233327665761245,H,NH
2021-02-13 04:00:00,-4.239406577849079,H,NH
2021-02-13 05:00:00,-4.260882954800219,H,NH
2021-02-13 06:00:00,-4.282164163720407,H,NH
2021-02-13 07:00:00,-4.29839328033063,H,NH
2021-02-13 08:00:00,-4.297619431808715,H,NH
2021-02-13 09:00:00,-4.288217731794792,H,NH
2021-02-13 10:00:00,-4.229369130566142,H,NH
2021-02-13 11:00:00,-4.190100213811882,H,NH
2021-02-13 12:00:00,-4.169898326209002,H,NH
2021-02-13 13:00:00,-4.137097234708025,H,NH
2021-02-13 14:00:00,-4.107565175881113,H,NH
2021-02-13 15:00:00,-4.100435406194943,H,NH
2021-02-13 16:00:00,-4.1055414764451,H,NH
2021-02-13 17:00:00,-4.117346116609021,H,NH
2021-02-13 18:00:00,-4.14093339077431,H,NH
2021-02-13 19:00:00,-4.163649033279099,H,NH
2021-02-13 20:00:00,-4.179120288928729,H,NH
2021-02-13 21:00:00,-4.181916857402729,H,NH
2021-02-13 22:00:00,-4.185941867295836,H,NH
2021-02-13 23:00:00,-4.1907519570306775,H,NH
2021-02-14 00:00:00,-4.201645362108808,H,NH
2021-02-14 01:00:00,-4.2110799323470145,H,NH
2021-02-14 02:00:00,-4.2206802543124144,H,NH
2021-02-14 03:00:00,-4.224974425727431,H,NH
2021-02-14 04:00:00,-4.227864300053863,H,NH
2021-02-14 05:00:00,-4.227425333524613,H,NH
2021-02-14 06:00:00,-4.2324321107703335,H,NH
2021-02-14 07:00:00,-4.23996141419171,H,NH
2021-02-14 08:00:00,-4.242979810127115,H,NH
2021-02-14 09:00:00,-4.232579909391577,H,NH
2021-02-14 10:00:00,-4.192246915391433,H,NH
2021-02-14 11:00:00,-4.131375386130088,H,NH
2021-02-14 12:00:00,-4.111073951503319,H,NH
2021-02-14 13:00:00,-4.082037698948735,H,NH
2021-02-14 14:00:00,-4.051977200957645,H,NH
2021-02-14 15:00:00,-3.9998460496171027,H,NH
2021-02-14 16:00:00,-3.994796412826787,H,NH
2021-02-14 17:00:00,-4.012403421570392,H,NH
2021-02-14 18:00:00,-4.044647439852312,H,NH
2021-02-14 19:00:00,-4.079132697602674,H,NH
2021-02-14 20:00:00,-4.104188615179694,H,NH
2021-02-14 21:00:00,-4.121918831133233,H,NH
2021-02-14 22:00:00,-4.147016188585955,H,NH
2021-02-14 23:00:00,-4.171008125717147,H,NH
2021-02-15 00:00:00,-4.206024199089976,H,NH
2021-02-15 01:00:00,-4.225123150918512,H,NH
2021-02-15 02:00:00,-4.234014299114551,H,NH
2021-02-15 03:00:00,-4.248605561768472,H,NH
2021-02-15 04:00:00,-4.254401018591245,H,NH
2021-02-15 05:00:00,-4.260013726108622,H,NH
2021-02-15 06:00:00,-4.270668586363264,H,NH
2021-02-15 07:00:00,-4.281782240106591,H,NH
2021-02-15 08:00:00,-4.292754696396401,H,NH
2021-02-15 09:00:00,-4.299173593219939,H,NH
2021-02-15 10:00:00,-4.224854749271711,H,NH
2021-02-15 11:00:00,-4.101666016342156,H,NH
2021-02-15 12:00:00,-3.990524603765452,H,NH
2021-02-15 13:00:00,-3.8671578081067275,H,NH
2021-02-15 14:00:00,-3.8405973229271573,H,NH
2021-02-15 15:00:00,-3.848933033794328,H,NH
2021-02-15 16:00:00,-3.8828667055023893,H,NH
2021-02-15 17:00:00,-3.9227107670977417,H,NH
2021-02-15 18:00:00,-3.9572858809709204,H,NH
