date_time,Average PMV,Habitability,Habitability?
2021-01-20 06:00:00,-4.82768469172657,H,NH
2021-01-20 07:00:00,-4.819762286940349,H,NH
2021-01-20 08:00:00,-4.788886080344018,H,NH
2021-01-20 09:00:00,-4.780191638891252,H,NH
2021-01-20 10:00:00,-4.771238795590522,H,NH
2021-01-20 11:00:00,-4.747454574038346,H,NH
2021-01-20 12:00:00,-4.7250021522046,H,NH
2021-01-20 13:00:00,-4.699529802863853,H,NH
2021-01-20 14:00:00,-4.701729166407269,H,NH
2021-01-20 15:00:00,-4.70716598349962,H,NH
2021-01-20 16:00:00,-4.706354250528296,H,NH
2021-01-20 17:00:00,-4.703913038910459,H,NH
2021-01-20 18:00:00,-4.701957785557634,H,NH
2021-01-20 19:00:00,-4.707955786047156,H,NH
2021-01-20 20:00:00,-4.700899422169798,H,NH
2021-01-20 21:00:00,-4.695256834072629,H,NH
2021-01-20 22:00:00,-4.7016558049357435,H,NH
2021-01-20 23:00:00,-4.714343611874546,H,NH
2021-01-21 00:00:00,-4.720296968168544,H,NH
2021-01-21 01:00:00,-4.748464074186539,H,NH
2021-01-21 02:00:00,-4.766666824312601,H,NH
2021-01-21 03:00:00,-4.782156139538636,H,NH
2021-01-21 04:00:00,-4.7915558620563825,H,NH
2021-01-21 05:00:00,-4.787365001564697,H,NH
2021-01-21 06:00:00,-4.784543060651384,H,NH
2021-01-21 07:00:00,-4.786738306742538,H,NH
2021-01-21 08:00:00,-4.762219509631054,H,NH
2021-01-21 09:00:00,-4.748762679981358,H,NH
2021-01-21 10:00:00,-4.739905097390901,H,NH
2021-01-21 11:00:00,-4.724172486922861,H,NH
2021-01-21 12:00:00,-4.7222562838284965,H,NH
2021-01-21 13:00:00,-4.70837030603379,H,NH
2021-01-21 14:00:00,-4.702163734922395,H,NH
2021-01-21 15:00:00,-4.702610861756239,H,NH
2021-01-21 16:00:00,-4.701121286586919,H,NH
2021-01-21 17:00:00,-4.700694508205159,H,NH
2021-01-21 18:00:00,-4.700965509408456,H,NH
2021-01-21 19:00:00,-4.700600884446879,H,NH
2021-01-21 20:00:00,-4.708706828513907,H,NH
2021-01-21 21:00:00,-4.7151376877172835,H,NH
2021-01-21 22:00:00,-4.719489534800126,H,NH
2021-01-21 23:00:00,-4.721119311642859,H,NH
2021-01-22 00:00:00,-4.721566137703547,H,NH
2021-01-22 01:00:00,-4.72382651413205,H,NH
2021-01-22 02:00:00,-4.719846790807634,H,NH
2021-01-22 03:00:00,-4.727809102617182,H,NH
2021-01-22 04:00:00,-4.734251756346259,H,NH
2021-01-22 05:00:00,-4.735482224837095,H,NH
2021-01-22 06:00:00,-4.734713257266846,H,NH
2021-01-22 07:00:00,-4.744061104015658,H,NH
2021-01-22 08:00:00,-4.737027731674191,H,NH
2021-01-22 09:00:00,-4.738946433083451,H,NH
2021-01-22 10:00:00,-4.752170542741122,H,NH
2021-01-22 11:00:00,-4.747316701708915,H,NH
2021-01-22 12:00:00,-4.7366441320210875,H,NH
2021-01-22 13:00:00,-4.723234658987232,H,NH
2021-01-22 14:00:00,-4.730436819877241,H,NH
2021-01-22 15:00:00,-4.74673703199229,H,NH
2021-01-22 16:00:00,-4.76132991057128,H,NH
2021-01-22 17:00:00,-4.784422378657525,H,NH
2021-01-22 18:00:00,-4.8007673509990205,H,NH
2021-01-22 19:00:00,-4.80979029976819,H,NH
2021-01-22 20:00:00,-4.831208249937897,H,NH
2021-01-22 21:00:00,-4.83537382662197,H,NH
2021-01-22 22:00:00,-4.83896482984631,H,NH
2021-01-22 23:00:00,-4.8457324306362635,H,NH
2021-01-23 00:00:00,-4.841940348730135,H,NH
2021-01-23 01:00:00,-4.846807275876433,H,NH
2021-01-23 02:00:00,-4.851779938641724,H,NH
2021-01-23 03:00:00,-4.869397932450732,H,NH
2021-01-23 04:00:00,-4.874099149314328,H,NH
2021-01-23 05:00:00,-4.877033675098631,H,NH
2021-01-23 06:00:00,-4.8846114214680565,H,NH
2021-01-23 07:00:00,-4.892253479375378,H,NH
2021-01-23 08:00:00,-4.876745313912135,H,NH
2021-01-23 09:00:00,-4.864568028212688,H,NH
2021-01-23 10:00:00,-4.858277014088369,H,NH
2021-01-23 11:00:00,-4.83404770679108,H,NH
2021-01-23 12:00:00,-4.820137779570264,H,NH
2021-01-23 13:00:00,-4.821790083546573,H,NH
2021-01-23 14:00:00,-4.813908195208108,H,NH
2021-01-23 15:00:00,-4.826877306499608,H,NH
2021-01-23 16:00:00,-4.842520900304376,H,NH
2021-01-23 17:00:00,-4.852201774134014,H,NH
2021-01-23 18:00:00,-4.868214826085122,H,NH
2021-01-23 19:00:00,-4.8806668784205,H,NH
2021-01-23 20:00:00,-4.894867301672728,H,NH
2021-01-23 21:00:00,-4.904507821260052,H,NH
2021-01-23 22:00:00,-4.919684177766511,H,NH
2021-01-23 23:00:00,-4.929164922078671,H,NH
2021-01-24 00:00:00,-4.934996171651712,H,NH
2021-01-24 01:00:00,-4.939675021580099,H,NH
2021-01-24 02:00:00,-4.94556897374025,H,NH
2021-01-24 03:00:00,-4.977796079154795,H,NH
2021-01-24 04:00:00,-5.000583120775512,H,NH
2021-01-24 05:00:00,-5.012402995207052,H,NH
2021-01-24 06:00:00,-5.021009968528733,H,NH
2021-01-24 07:00:00,-5.012276509408575,H,NH
2021-01-24 08:00:00,-4.9998498877408775,H,NH
2021-01-24 09:00:00,-5.032652655845635,H,NH
2021-01-24 10:00:00,-5.0138096281985005,H,NH
2021-01-24 11:00:00,-4.969884109747386,H,NH
2021-01-24 12:00:00,-4.907764837411848,H,NH
2021-01-24 13:00:00,-4.879739904694989,H,NH
2021-01-24 14:00:00,-4.858345254160922,H,NH
2021-01-24 15:00:00,-4.8449905443410115,H,NH
2021-01-24 16:00:00,-4.857216196981814,H,NH
2021-01-24 17:00:00,-4.900868426168647,H,NH
2021-01-24 18:00:00,-4.918250464572544,H,NH
2021-01-24 19:00:00,-4.919159234849336,H,NH
2021-01-24 20:00:00,-4.932334456097638,H,NH
2021-01-24 21:00:00,-4.9400423568202685,H,NH
2021-01-24 22:00:00,-4.943565311354078,H,NH
2021-01-24 23:00:00,-4.935571786422916,H,NH
2021-01-25 00:00:00,-4.920586904158232,H,NH
2021-01-25 01:00:00,-4.928176155037579,H,NH
2021-01-25 02:00:00,-4.94810748658045,H,NH
2021-01-25 03:00:00,-4.958820051339345,H,NH
2021-01-25 04:00:00,-4.983979289115168,H,NH
2021-01-25 05:00:00,-4.99881329819897,H,NH
2021-01-25 06:00:00,-5.006062522615562,H,NH
2021-01-25 07:00:00,-5.012619712138367,H,NH
2021-01-25 08:00:00,-5.008806067923987,H,NH
2021-01-25 09:00:00,-5.0186778798203,H,NH
2021-01-25 10:00:00,-5.028345625167545,H,NH
2021-01-25 11:00:00,-4.9713687764825805,H,NH
2021-01-25 12:00:00,-4.915956600837777,H,NH
2021-01-25 13:00:00,-4.8812204572748294,H,NH
2021-01-25 14:00:00,-4.882166380272728,H,NH
2021-01-25 15:00:00,-4.887347848887765,H,NH
2021-01-25 16:00:00,-4.921875700541258,H,NH
2021-01-25 17:00:00,-4.944775524579843,H,NH
2021-01-25 18:00:00,-4.954304684554167,H,NH
2021-01-25 19:00:00,-4.964037270514223,H,NH
2021-01-25 20:00:00,-4.969217432741989,H,NH
2021-01-25 21:00:00,-4.98368227182631,H,NH
2021-01-25 22:00:00,-4.994724303099516,H,NH
2021-01-25 23:00:00,-5.00199996481173,H,NH
2021-01-26 00:00:00,-5.026434868621914,H,NH
2021-01-26 01:00:00,-5.041589713343508,H,NH
2021-01-26 02:00:00,-5.050879391303471,H,NH
2021-01-26 03:00:00,-5.083325200393414,H,NH
2021-01-26 04:00:00,-5.099557551500785,H,NH
2021-01-26 05:00:00,-5.108442187318027,H,NH
2021-01-26 06:00:00,-5.106946037472408,H,NH
2021-01-26 07:00:00,-5.108625902121935,H,NH
2021-01-26 08:00:00,-5.094752147079593,H,NH
2021-01-26 09:00:00,-5.080222336657704,H,NH
2021-01-26 10:00:00,-5.0619889570310805,H,NH
2021-01-26 11:00:00,-5.0263889171926905,H,NH
2021-01-26 12:00:00,-4.992837723773731,H,NH
2021-01-26 13:00:00,-4.98281024624549,H,NH
2021-01-26 14:00:00,-4.960293625685928,H,NH
2021-01-26 15:00:00,-4.959982164220756,H,NH
2021-01-26 16:00:00,-4.968831472584234,H,NH
2021-01-26 17:00:00,-4.975406604113557,H,NH
2021-01-26 18:00:00,-4.979529170917446,H,NH
2021-01-26 19:00:00,-4.980747087782192,H,NH
2021-01-26 20:00:00,-4.982179674007095,H,NH
2021-01-26 21:00:00,-5.019536103592898,H,NH
2021-01-26 22:00:00,-5.043570284756711,H,NH
2021-01-26 23:00:00,-5.093926734204409,H,NH
2021-01-27 00:00:00,-5.107479791190667,H,NH
2021-01-27 01:00:00,-5.15930364788565,H,NH
2021-01-27 02:00:00,-5.173771170922013,H,NH
2021-01-27 03:00:00,-5.1952781128069425,H,NH
2021-01-27 04:00:00,-5.208318305605079,H,NH
2021-01-27 05:00:00,-5.2073639971216235,H,NH
2021-01-27 06:00:00,-5.200699262998899,H,NH
2021-01-27 07:00:00,-5.177475748542571,H,NH
2021-01-27 08:00:00,-5.144512886602481,H,NH
2021-01-27 09:00:00,-5.073152064828531,H,NH
2021-01-27 10:00:00,-5.0428455022198815,H,NH
2021-01-27 11:00:00,-5.000428480221264,H,NH
2021-01-27 12:00:00,-4.957207086655898,H,NH
2021-01-27 13:00:00,-4.941734857206888,H,NH
2021-01-27 14:00:00,-4.924983902483837,H,NH
2021-01-27 15:00:00,-4.908393419597491,H,NH
2021-01-27 16:00:00,-4.89518398857047,H,NH
2021-01-27 17:00:00,-4.8969648265813985,H,NH
2021-01-27 18:00:00,-4.910467341241309,H,NH
2021-01-27 19:00:00,-4.9197250009240685,H,NH
2021-01-27 20:00:00,-4.91961189283857,H,NH
2021-01-27 21:00:00,-4.916723684189923,H,NH
2021-01-27 22:00:00,-4.89033392511796,H,NH
2021-01-27 23:00:00,-4.8846372256042505,H,NH
2021-01-28 00:00:00,-4.907054163309641,H,NH
2021-01-28 01:00:00,-4.916766752667821,H,NH
2021-01-28 02:00:00,-4.92698664419909,H,NH
2021-01-28 03:00:00,-4.916646040867179,H,NH
2021-01-28 04:00:00,-4.926341895545412,H,NH
2021-01-28 05:00:00,-4.9438777291552025,H,NH
2021-01-28 06:00:00,-4.936180590443839,H,NH
2021-01-28 07:00:00,-4.920731962867383,H,NH
2021-01-28 08:00:00,-4.914410881928998,H,NH
2021-01-28 09:00:00,-4.892512764849569,H,NH
2021-01-28 10:00:00,-4.878067042727149,H,NH
2021-01-28 11:00:00,-4.818799198780291,H,NH
2021-01-28 12:00:00,-4.763583325437188,H,NH
2021-01-28 13:00:00,-4.756068134305237,H,NH
2021-01-28 14:00:00,-4.733672464373639,H,NH
2021-01-28 15:00:00,-4.751452680150806,H,NH
2021-01-28 16:00:00,-4.747182034769697,H,NH
2021-01-28 17:00:00,-4.751523745598233,H,NH
2021-01-28 18:00:00,-4.77246894151241,H,NH
2021-01-28 19:00:00,-4.776093523149304,H,NH
2021-01-28 20:00:00,-4.7773746791692036,H,NH
2021-01-28 21:00:00,-4.7890993301890274,H,NH
2021-01-28 22:00:00,-4.797064281543243,H,NH
2021-01-28 23:00:00,-4.809475578344449,H,NH
2021-01-29 00:00:00,-4.799881826404547,H,NH
2021-01-29 01:00:00,-4.80568526832571,H,NH
2021-01-29 02:00:00,-4.822504969857693,H,NH
2021-01-29 03:00:00,-4.833473119178471,H,NH
2021-01-29 04:00:00,-4.855712771652969,H,NH
2021-01-29 05:00:00,-4.831084712333002,H,NH
2021-01-29 06:00:00,-4.827374428260452,H,NH
2021-01-29 07:00:00,-4.832576803291835,H,NH
2021-01-29 08:00:00,-4.820325259491403,H,NH
2021-01-29 09:00:00,-4.815016039978114,H,NH
2021-01-29 10:00:00,-4.802045415157386,H,NH
2021-01-29 11:00:00,-4.753157838525529,H,NH
2021-01-29 12:00:00,-4.67927068696678,H,NH
2021-01-29 13:00:00,-4.641380191577216,H,NH
2021-01-29 14:00:00,-4.5876277493928175,H,NH
2021-01-29 15:00:00,-4.588970251759983,H,NH
2021-01-29 16:00:00,-4.616437850050795,H,NH
2021-01-29 17:00:00,-4.667525603526609,H,NH
2021-01-29 18:00:00,-4.716566101832631,H,NH
2021-01-29 19:00:00,-4.735720401399843,H,NH
2021-01-29 20:00:00,-4.772606594530475,H,NH
2021-01-29 21:00:00,-4.776676325282061,H,NH
2021-01-29 22:00:00,-4.761196196173774,H,NH
2021-01-29 23:00:00,-4.765218360824101,H,NH
2021-01-30 00:00:00,-4.753518994566979,H,NH
2021-01-30 01:00:00,-4.747882664419682,H,NH
2021-01-30 02:00:00,-4.747221254709474,H,NH
2021-01-30 03:00:00,-4.767855393406886,H,NH
2021-01-30 04:00:00,-4.784640323749837,H,NH
2021-01-30 05:00:00,-4.791722798702929,H,NH
2021-01-30 06:00:00,-4.796271602605475,H,NH
2021-01-30 07:00:00,-4.811440446379785,H,NH
2021-01-30 08:00:00,-4.8106017586013925,H,NH
2021-01-30 09:00:00,-4.810206213096653,H,NH
2021-01-30 10:00:00,-4.8098809536376,H,NH
2021-01-30 11:00:00,-4.7859077519085185,H,NH
2021-01-30 12:00:00,-4.777589371683043,H,NH
2021-01-30 13:00:00,-4.747398568039865,H,NH
2021-01-30 14:00:00,-4.717807077028104,H,NH
2021-01-30 15:00:00,-4.705071672470989,H,NH
2021-01-30 16:00:00,-4.698803446544955,H,NH
2021-01-30 17:00:00,-4.70096031695346,H,NH
2021-01-30 18:00:00,-4.705155618819946,H,NH
2021-01-30 19:00:00,-4.697300092424482,H,NH
2021-01-30 20:00:00,-4.691687352469501,H,NH
2021-01-30 21:00:00,-4.690089007386493,H,NH
2021-01-30 22:00:00,-4.688965590689069,H,NH
2021-01-30 23:00:00,-4.686356369696914,H,NH
2021-01-31 00:00:00,-4.68190179767218,H,NH
2021-01-31 01:00:00,-4.670502772046818,H,NH
2021-01-31 02:00:00,-4.664294860818902,H,NH
2021-01-31 03:00:00,-4.6799453435621805,H,NH
2021-01-31 04:00:00,-4.680979476020562,H,NH
2021-01-31 05:00:00,-4.678029577288729,H,NH
2021-01-31 06:00:00,-4.6761143376838845,H,NH
2021-01-31 07:00:00,-4.6743578609381045,H,NH
2021-01-31 08:00:00,-4.652267621058573,H,NH
2021-01-31 09:00:00,-4.638419893216698,H,NH
2021-01-31 10:00:00,-4.625766191217018,H,NH
2021-01-31 11:00:00,-4.617488396484963,H,NH
2021-01-31 12:00:00,-4.6091216269993645,H,NH
2021-01-31 13:00:00,-4.601401043413784,H,NH
2021-01-31 14:00:00,-4.595146647903512,H,NH
2021-01-31 15:00:00,-4.590309384405498,H,NH
2021-01-31 16:00:00,-4.587712964083021,H,NH
2021-01-31 17:00:00,-4.578229886621915,H,NH
2021-01-31 18:00:00,-4.5723824436751945,H,NH
2021-01-31 19:00:00,-4.568816030320828,H,NH
2021-01-31 20:00:00,-4.565047056678274,H,NH
2021-01-31 21:00:00,-4.561015059687926,H,NH
2021-01-31 22:00:00,-4.58436369778076,H,NH
2021-01-31 23:00:00,-4.619027300019741,H,NH
2021-02-01 00:00:00,-4.678444380991928,H,NH
2021-02-01 01:00:00,-4.736581532997518,H,NH
2021-02-01 02:00:00,-4.799837335260896,H,NH
2021-02-01 03:00:00,-4.870565488489312,H,NH
2021-02-01 04:00:00,-4.947602018029689,H,NH
2021-02-01 05:00:00,-4.978182819868809,H,NH
2021-02-01 06:00:00,-5.023724260109865,H,NH
2021-02-01 07:00:00,-5.0490092513585365,H,NH
2021-02-01 08:00:00,-5.0508503497387816,H,NH
2021-02-01 09:00:00,-5.0500073084781505,H,NH
2021-02-01 10:00:00,-5.02193222308111,H,NH
2021-02-01 11:00:00,-5.015334866528298,H,NH
2021-02-01 12:00:00,-5.007069304422001,H,NH
2021-02-01 13:00:00,-4.9871940702433095,H,NH
2021-02-01 14:00:00,-4.989477094557902,H,NH
2021-02-01 15:00:00,-4.978702655775046,H,NH
2021-02-01 16:00:00,-4.980766376877357,H,NH
2021-02-01 17:00:00,-4.994423178558683,H,NH
2021-02-01 18:00:00,-5.016930694328376,H,NH
2021-02-01 19:00:00,-5.0309888882601586,H,NH
2021-02-01 20:00:00,-5.0512170811030215,H,NH
2021-02-01 21:00:00,-5.047815329940833,H,NH
2021-02-01 22:00:00,-5.092877548184679,H,NH
2021-02-01 23:00:00,-5.136067313287693,H,NH
2021-02-02 00:00:00,-5.174317295328935,H,NH
2021-02-02 01:00:00,-5.224223286720069,H,NH
2021-02-02 02:00:00,-5.241415279913589,H,NH
2021-02-02 03:00:00,-5.1844765938882915,H,NH
2021-02-02 04:00:00,-5.163913978457795,H,NH
2021-02-02 05:00:00,-5.15856598002027,H,NH
2021-02-02 06:00:00,-5.1594414896043155,H,NH
2021-02-02 07:00:00,-5.164733723198519,H,NH
2021-02-02 08:00:00,-5.153428495956376,H,NH
2021-02-02 09:00:00,-5.148567237395028,H,NH
2021-02-02 10:00:00,-5.121405569222143,H,NH
2021-02-02 11:00:00,-5.065019518844746,H,NH
2021-02-02 12:00:00,-5.0593107752214665,H,NH
2021-02-02 13:00:00,-5.003762774271385,H,NH
2021-02-02 14:00:00,-4.9890409253352095,H,NH
2021-02-02 15:00:00,-4.989600927188486,H,NH
2021-02-02 16:00:00,-5.010738145378959,H,NH
2021-02-02 17:00:00,-5.025874651616916,H,NH
2021-02-02 18:00:00,-5.034347146986685,H,NH
2021-02-02 19:00:00,-5.040998420259492,H,NH
2021-02-02 20:00:00,-5.048743468923544,H,NH
2021-02-02 21:00:00,-5.0466605491021745,H,NH
2021-02-02 22:00:00,-5.046656124172445,H,NH
2021-02-02 23:00:00,-5.04710362265465,H,NH
2021-02-03 00:00:00,-5.048039755668583,H,NH
2021-02-03 01:00:00,-5.048551284597494,H,NH
2021-02-03 02:00:00,-5.0391370289113295,H,NH
2021-02-03 03:00:00,-5.055753394950062,H,NH
2021-02-03 04:00:00,-5.072565838903722,H,NH
2021-02-03 05:00:00,-5.079500294374224,H,NH
2021-02-03 06:00:00,-5.082785940139389,H,NH
2021-02-03 07:00:00,-5.087838216379887,H,NH
2021-02-03 08:00:00,-5.073365543294009,H,NH
2021-02-03 09:00:00,-5.0625420325547,H,NH
2021-02-03 10:00:00,-5.036527704844358,H,NH
2021-02-03 11:00:00,-5.004472136461919,H,NH
2021-02-03 12:00:00,-4.992700669968062,H,NH
2021-02-03 13:00:00,-4.979136405055513,H,NH
2021-02-03 14:00:00,-4.971725436952521,H,NH
2021-02-03 15:00:00,-4.969426930060802,H,NH
2021-02-03 16:00:00,-4.9738447086991,H,NH
2021-02-03 17:00:00,-4.982276225951272,H,NH
2021-02-03 18:00:00,-4.988702512479809,H,NH
2021-02-03 19:00:00,-4.992292787690681,H,NH
2021-02-03 20:00:00,-4.995638999266698,H,NH
2021-02-03 21:00:00,-4.9994844726832275,H,NH
2021-02-03 22:00:00,-5.001934812313404,H,NH
2021-02-03 23:00:00,-5.003710370468331,H,NH
2021-02-04 00:00:00,-5.005331882598426,H,NH
2021-02-04 01:00:00,-5.023059637687411,H,NH
2021-02-04 02:00:00,-5.03551799274625,H,NH
2021-02-04 03:00:00,-5.041674846546873,H,NH
2021-02-04 04:00:00,-5.087004652689791,H,NH
2021-02-04 05:00:00,-5.103630611380761,H,NH
2021-02-04 06:00:00,-5.116520793318655,H,NH
2021-02-04 07:00:00,-5.1470963898838695,H,NH
2021-02-04 08:00:00,-5.194771563165461,H,NH
2021-02-04 09:00:00,-5.227197416897367,H,NH
2021-02-04 10:00:00,-5.190961305893798,H,NH
2021-02-04 11:00:00,-5.129831641107776,H,NH
2021-02-04 12:00:00,-5.050583660449291,H,NH
2021-02-04 13:00:00,-4.984100902667776,H,NH
2021-02-04 14:00:00,-4.930528280915846,H,NH
2021-02-04 15:00:00,-4.9244657279816035,H,NH
2021-02-04 16:00:00,-4.957415920019052,H,NH
2021-02-04 17:00:00,-5.010128046434685,H,NH
2021-02-04 18:00:00,-5.089943881226752,H,NH
2021-02-04 19:00:00,-5.111930557268287,H,NH
2021-02-04 20:00:00,-5.144518036170761,H,NH
2021-02-04 21:00:00,-5.197787494763657,H,NH
2021-02-04 22:00:00,-5.223734071455265,H,NH
2021-02-04 23:00:00,-5.245322817464146,H,NH
2021-02-05 00:00:00,-5.269023963836814,H,NH
2021-02-05 01:00:00,-5.313613727088982,H,NH
2021-02-05 02:00:00,-5.338564679887026,H,NH
2021-02-05 03:00:00,-5.396267217100594,H,NH
2021-02-05 04:00:00,-5.436005399685999,H,NH
2021-02-05 05:00:00,-5.462599536383131,H,NH
2021-02-05 06:00:00,-5.472859168127408,H,NH
2021-02-05 07:00:00,-5.519990635330537,H,NH
2021-02-05 08:00:00,-5.535229462444106,H,NH
2021-02-05 09:00:00,-5.565402539334791,H,NH
2021-02-05 10:00:00,-5.547587571117397,H,NH
2021-02-05 11:00:00,-5.464840337830959,H,NH
2021-02-05 12:00:00,-5.385057053556399,H,NH
2021-02-05 13:00:00,-5.277914026050444,H,NH
2021-02-05 14:00:00,-5.190609323689021,H,NH
2021-02-05 15:00:00,-5.129347942311125,H,NH
2021-02-05 16:00:00,-5.135041254996459,H,NH
2021-02-05 17:00:00,-5.172233206698696,H,NH
2021-02-05 18:00:00,-5.216667292136592,H,NH
2021-02-05 19:00:00,-5.240076518890388,H,NH
2021-02-05 20:00:00,-5.27742274801446,H,NH
2021-02-05 21:00:00,-5.281140317803955,H,NH
2021-02-05 22:00:00,-5.247478277923625,H,NH
2021-02-05 23:00:00,-5.241927120033225,H,NH
2021-02-06 00:00:00,-5.216735759498691,H,NH
2021-02-06 01:00:00,-5.186375888247802,H,NH
2021-02-06 02:00:00,-5.174973623166247,H,NH
2021-02-06 03:00:00,-5.180901678425779,H,NH
2021-02-06 04:00:00,-5.180712263201399,H,NH
2021-02-06 05:00:00,-5.185523880742259,H,NH
2021-02-06 06:00:00,-5.189561179160138,H,NH
2021-02-06 07:00:00,-5.205580984466357,H,NH
2021-02-06 08:00:00,-5.160900148860435,H,NH
2021-02-06 09:00:00,-5.130591888763878,H,NH
2021-02-06 10:00:00,-5.099769403845208,H,NH
2021-02-06 11:00:00,-5.089722196433814,H,NH
2021-02-06 12:00:00,-5.0879203342414465,H,NH
2021-02-06 13:00:00,-5.077567854511649,H,NH
2021-02-06 14:00:00,-5.0607117079542165,H,NH
2021-02-06 15:00:00,-5.0504172533372,H,NH
2021-02-06 16:00:00,-5.048263831423899,H,NH
2021-02-06 17:00:00,-5.04876632257865,H,NH
2021-02-06 18:00:00,-5.048297296597847,H,NH
2021-02-06 19:00:00,-5.046782661327171,H,NH
2021-02-06 20:00:00,-5.045110633479768,H,NH
2021-02-06 21:00:00,-5.051832975679086,H,NH
2021-02-06 22:00:00,-5.039217454439092,H,NH
2021-02-06 23:00:00,-5.03687509329549,H,NH
2021-02-07 00:00:00,-5.037324530413334,H,NH
2021-02-07 01:00:00,-5.035205338360998,H,NH
2021-02-07 02:00:00,-5.032914229473387,H,NH
2021-02-07 03:00:00,-5.0492012248343565,H,NH
2021-02-07 04:00:00,-5.0525062233011555,H,NH
2021-02-07 05:00:00,-5.0590727455056745,H,NH
2021-02-07 06:00:00,-5.062202373416131,H,NH
2021-02-07 07:00:00,-5.054833431030023,H,NH
2021-02-07 08:00:00,-5.03129505173987,H,NH
2021-02-07 09:00:00,-5.018731801831085,H,NH
2021-02-07 10:00:00,-4.988447600631543,H,NH
2021-02-07 11:00:00,-4.960335559900607,H,NH
2021-02-07 12:00:00,-4.9500817265757275,H,NH
2021-02-07 13:00:00,-4.944373223051912,H,NH
2021-02-07 14:00:00,-4.926166389639001,H,NH
2021-02-07 15:00:00,-4.918376947314704,H,NH
2021-02-07 16:00:00,-4.926799812844279,H,NH
2021-02-07 17:00:00,-4.926132789621378,H,NH
2021-02-07 18:00:00,-4.9328828236310835,H,NH
2021-02-07 19:00:00,-4.935572682012488,H,NH
2021-02-07 20:00:00,-4.93651326798456,H,NH
2021-02-07 21:00:00,-4.9380035532673086,H,NH
2021-02-07 22:00:00,-4.938168964329594,H,NH
2021-02-07 23:00:00,-4.9371015823427,H,NH
2021-02-08 00:00:00,-4.941098547131182,H,NH
2021-02-08 01:00:00,-4.941725124673272,H,NH
2021-02-08 02:00:00,-4.933411472775396,H,NH
2021-02-08 03:00:00,-4.9538435769956,H,NH
2021-02-08 04:00:00,-4.9697483350557805,H,NH
2021-02-08 05:00:00,-4.974669617043928,H,NH
2021-02-08 06:00:00,-4.968486528506921,H,NH
2021-02-08 07:00:00,-4.975576518831224,H,NH
2021-02-08 08:00:00,-4.961447492848359,H,NH
2021-02-08 09:00:00,-4.951044866615024,H,NH
2021-02-08 10:00:00,-4.945803209491451,H,NH
2021-02-08 11:00:00,-4.958108953235327,H,NH
2021-02-08 12:00:00,-4.966794474202932,H,NH
2021-02-08 13:00:00,-4.959275937555533,H,NH
2021-02-08 14:00:00,-4.954926821171033,H,NH
2021-02-08 15:00:00,-4.944326448946482,H,NH
2021-02-08 16:00:00,-4.949608022143023,H,NH
2021-02-08 17:00:00,-4.945564834014589,H,NH
2021-02-08 18:00:00,-4.936978401995567,H,NH
2021-02-08 19:00:00,-4.942773701519363,H,NH
2021-02-08 20:00:00,-4.95833608301957,H,NH
2021-02-08 21:00:00,-4.967132159518461,H,NH
2021-02-08 22:00:00,-4.959704990759987,H,NH
2021-02-08 23:00:00,-4.956792367431799,H,NH
2021-02-09 00:00:00,-4.959381549451412,H,NH
2021-02-09 01:00:00,-4.95149325395532,H,NH
2021-02-09 02:00:00,-4.9486707373392695,H,NH
2021-02-09 03:00:00,-4.968418890642458,H,NH
2021-02-09 04:00:00,-4.981844008715208,H,NH
2021-02-09 05:00:00,-4.986655114397159,H,NH
2021-02-09 06:00:00,-4.996753601958238,H,NH
2021-02-09 07:00:00,-4.995529676356147,H,NH
2021-02-09 08:00:00,-4.981638404594543,H,NH
2021-02-09 09:00:00,-4.966661744108209,H,NH
2021-02-09 10:00:00,-4.952421610070264,H,NH
2021-02-09 11:00:00,-4.941679321584633,H,NH
2021-02-09 12:00:00,-4.924424417684499,H,NH
2021-02-09 13:00:00,-4.912685943489262,H,NH
2021-02-09 14:00:00,-4.884510114509523,H,NH
2021-02-09 15:00:00,-4.890304510579833,H,NH
2021-02-09 16:00:00,-4.902130384869092,H,NH
2021-02-09 17:00:00,-4.909044323136106,H,NH
2021-02-09 18:00:00,-4.921431600677263,H,NH
2021-02-09 19:00:00,-4.928561784817344,H,NH
2021-02-09 20:00:00,-4.931304010335071,H,NH
2021-02-09 21:00:00,-4.933201361858917,H,NH
2021-02-09 22:00:00,-4.935154653687363,H,NH
2021-02-09 23:00:00,-4.937367385714288,H,NH
2021-02-10 00:00:00,-4.939430334505718,H,NH
2021-02-10 01:00:00,-4.951766901657774,H,NH
2021-02-10 02:00:00,-4.9592210056702095,H,NH
2021-02-10 03:00:00,-4.981743614144492,H,NH
2021-02-10 04:00:00,-4.999577280487879,H,NH
2021-02-10 05:00:00,-5.0079584528600165,H,NH
2021-02-10 06:00:00,-5.012111945756199,H,NH
2021-02-10 07:00:00,-5.016231222182918,H,NH
2021-02-10 08:00:00,-4.996743514808732,H,NH
2021-02-10 09:00:00,-4.986214775835236,H,NH
2021-02-10 10:00:00,-4.956122482751653,H,NH
2021-02-10 11:00:00,-4.915342523548193,H,NH
2021-02-10 12:00:00,-4.891447699013471,H,NH
2021-02-10 13:00:00,-4.878810531410557,H,NH
2021-02-10 14:00:00,-4.867396309380822,H,NH
2021-02-10 15:00:00,-4.859374295852352,H,NH
2021-02-10 16:00:00,-4.850532515572191,H,NH
