date_time,Electricity:Facilit,NaturalGas:Facility,Zone Mean Air Temperature-ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND,Zone Operative Temperature-ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND,Zone Thermal Comfort Fanger Model PMV-OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND OFFICE WHOLEBUILDING - SM OFFICE 2 PEOPLE,Zone Thermal Comfort Fanger Model PPD-OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND OFFICE WHOLEBUILDING - SM OFFICE 2 PEOPLE
2021-09-09 20:00:00,37845969.26494102,1260739.083908506,21.082036723666313,21.65309570687503,-0.3723106524574555,7.885867088716523
2021-09-09 21:00:00,39592528.30940496,1260739.083908506,21.120589622749666,21.56997655211026,-0.39834599417123223,8.306053453017142
2021-09-09 22:00:00,38333580.11604396,1260739.083908506,20.652085520344066,21.282239387052087,-0.46960420308844736,9.604619598803694
2021-09-09 23:00:00,38333580.11604396,1260739.083908506,20.415611330279912,21.041277921300846,-0.5268454135996008,10.806158917500497
2021-09-10 00:00:00,39332921.787878424,1260739.083908506,20.139860490445617,20.82469670273422,-0.581059390228329,12.074919702252544
2021-09-10 01:00:00,38074026.93883808,1260739.083908506,19.83098895207993,20.567913932750848,-0.6424661248491649,13.666018068634898
2021-09-10 02:00:00,38074026.93883808,1260739.083908506,19.987147668621805,20.559080123014517,-0.6441434086965192,13.711773293816776
2021-09-10 03:00:00,39332868.38474841,1260739.083908506,20.03454212059861,20.57011658050829,-0.6457950281819972,13.756947617948924
2021-09-10 04:00:00,38074026.93883808,1260739.083908506,20.053080985100976,20.560113671556913,-0.6490400270349299,13.846047782536871
2021-09-10 05:00:00,38074026.93883808,1260739.083908506,20.004736178735786,20.51009625966443,-0.6603021608836921,14.158820940180277
2021-09-10 06:00:00,39809358.17651311,9454472.850401202,20.990187712239695,20.94861351271577,-0.5306068086460614,10.890074207495317
2021-09-10 07:00:00,38510718.84538738,7928080.684622712,20.999999984944218,21.035602263365558,-0.5119682568445594,10.480256033613102
2021-09-10 08:00:00,37932384.531250425,3265574.7887880793,20.999999999693,21.29275702232553,-0.46431282588987927,9.500690165582284
2021-09-10 09:00:00,39104703.82593846,627077.8674495479,21.183961649327905,21.596520974729046,-0.3968015325589114,8.280319151003567
2021-09-10 10:00:00,37845969.26494102,1260739.083908506,22.148579410110553,22.305649888391592,-0.21057504634442023,5.9196809150024166
2021-09-10 11:00:00,37845969.26494102,1260739.083908506,22.84155836167862,22.954510242011764,-0.05081099929529973,5.053449864189332
2021-09-10 12:00:00,39104868.67039648,1260739.083908506,23.580651230790707,23.54773721232641,0.10524039312937776,5.229382587302112
2021-09-10 13:00:00,37845969.26494102,1260739.083908506,23.852120916255593,23.828148679233088,0.1770310173598612,5.649650439782292
2021-09-10 14:00:00,37845969.26494102,1260739.083908506,23.144008955873495,23.545556973308436,0.10059082047053632,5.209552953047577
2021-09-10 15:00:00,37845969.26494102,1260739.083908506,23.269413374056136,23.60511271548193,0.12750282715812955,5.336770946321337
2021-09-10 16:00:00,39104924.25679768,1260739.083908506,23.555142111830044,23.80036719633272,0.181074333967726,5.6797073734573615
2021-09-10 17:00:00,37845969.26494102,112883.64678904302,23.69855399022193,23.899972576891138,0.20644603334378586,5.883902935567846
2021-09-10 18:00:00,37845969.26494102,487558.0458691661,23.53953005446513,23.681584335085027,0.16461135945730582,5.561591695959905
2021-09-10 19:00:00,39104870.94417995,1260739.083908506,22.43621081110499,22.977780811566152,-0.010515677460197678,5.002289061740925
2021-09-10 20:00:00,37845969.26494102,1260739.083908506,22.036408969910664,22.517404794436494,-0.11390133481655253,5.268713605896423
2021-09-10 21:00:00,38333580.11604396,1260739.083908506,21.86916130437885,22.33249501199725,-0.15559499186082554,5.501692580304251
2021-09-10 22:00:00,39592428.56535669,1260739.083908506,21.562877366144622,22.11734006966397,-0.20821629090620203,5.899154865745345
2021-09-10 23:00:00,38333580.11604396,1260739.083908506,21.333022893822257,21.90577973928766,-0.26127462795415995,6.417273440611524
2021-09-11 00:00:00,38074183.02172382,1260739.083908506,21.213615365102523,21.780599167127903,-0.28905186232432434,6.735730759416839
2021-09-11 01:00:00,39332978.163069144,1260739.083908506,21.12508913106234,21.67849658553417,-0.31203266511969724,7.023819766122074
2021-09-11 02:00:00,38074183.02172382,1260739.083908506,21.032484136255878,21.58069525440697,-0.3367570187707182,7.358736022485402
2021-09-11 03:00:00,38074183.02172382,1260739.083908506,20.773934181881707,21.390125237122135,-0.38800600170087723,8.13570946576047
2021-09-11 04:00:00,39332924.6843625,1260739.083908506,20.903558599692868,21.39815298022394,-0.38499057253440483,8.086892955924483
2021-09-11 05:00:00,38074183.02172382,1260739.083908506,20.398564535068893,21.09533854018117,-0.46179131968481874,9.451588894619633
2021-09-11 06:00:00,38454208.51225323,5813306.771748701,20.99258285384483,21.275605629781317,-0.41478027248275695,8.586209388893437
2021-09-11 07:00:00,39718265.724897675,6016202.414863553,20.999995362804587,21.311720852247017,-0.4112070911329147,8.524313242904554
2021-09-11 08:00:00,37881092.997496754,2582143.04483186,20.999999966079013,21.528431204492676,-0.3644637582843987,7.764898477715505
2021-09-11 09:00:00,37846125.347826764,1260739.083908506,21.686090159987614,22.06081235959438,-0.22813761364618548,6.079838844082303
2021-09-11 10:00:00,37846125.347826764,1260739.083908506,22.7274895112484,22.91102486618691,-0.012490516965692703,5.003229570032744
2021-09-11 11:00:00,39105087.38739864,1260739.083908506,22.878632198016334,23.233509293372258,0.07164129513711587,5.106269229693893
2021-09-11 12:00:00,37846125.347826764,1260739.083908506,23.07397248956635,23.44503523468507,0.12979128852500596,5.3489774298266894
2021-09-11 13:00:00,37846125.347826764,1260739.083908506,22.801151048207853,23.289742352301197,0.08848002431116939,5.162115054738464
2021-09-11 14:00:00,39105034.07800105,1260739.083908506,22.939247051169552,23.367058950670277,0.09993084841874546,5.206811022646747
2021-09-11 15:00:00,37846125.347826764,1260739.083908506,23.08182780583332,23.48828681519003,0.12660151661690114,5.33202319262648
2021-09-11 16:00:00,37846125.347826764,1260739.083908506,23.012922957145886,23.417368533956097,0.11253661019244214,5.2623093371003336
2021-09-11 17:00:00,39104980.71110536,1260739.083908506,23.094561851581187,23.46769490841954,0.12686685092017425,5.333417362661422
2021-09-11 18:00:00,37846125.347826764,1260739.083908506,22.616931359181528,23.094573847056,0.032823628773455106,5.0223036031254225
2021-09-11 19:00:00,37846125.347826764,1260739.083908506,22.093387515685414,22.64171007367834,-0.08119593211165994,5.13651410140109
2021-09-11 20:00:00,39104864.4041781,1260739.083908506,21.595111596460736,22.232081916795366,-0.18277187741359852,5.692529876935893
2021-09-11 21:00:00,40500558.79728203,1260739.083908506,21.62489525654241,22.108258190078402,-0.20806319008627677,5.897830620672039
2021-09-11 22:00:00,40500558.79728203,1260739.083908506,21.56283093608262,22.031533904629867,-0.22688556824139414,6.06799314090118
2021-09-11 23:00:00,41759307.24186541,1260739.083908506,21.53197330044798,21.974975453951238,-0.2402046676214524,6.197377745200242
2021-09-12 00:00:00,38074183.02172382,1260739.083908506,20.805917514270007,21.558737688406044,-0.3512612382124158,7.567285701091109
2021-09-12 01:00:00,38074183.02172382,1260739.083908506,20.56296279175799,21.274910786714557,-0.4235406627804915,8.74027613555036
2021-09-12 02:00:00,39332877.9057422,1260739.083908506,20.779392908077917,21.3330744993739,-0.3989467570336413,8.316091113969222
2021-09-12 03:00:00,38074183.02172382,1260739.083908506,20.35376372982487,21.076114189790957,-0.4688132145157942,9.589006874618391
