Time,ZONE WAREHOUSE BULK  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE WAREHOUSE BULK  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],ZONE WAREHOUSE BULK  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE WAREHOUSE BULK  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],ZONE WAREHOUSE BULK  - STORY GROUND::Des Latent Heat Load [W],ZONE WAREHOUSE BULK  - STORY GROUND::Des Latent Cool Load [W],ZONE WAREHOUSE BULK  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE WAREHOUSE BULK  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE WAREHOUSE BULK  - STORY GROUND::Des Heat Load No DOAS [W],ZONE WAREHOUSE BULK  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE WAREHOUSE BULK  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE WAREHOUSE BULK  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE WAREHOUSE BULK  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],ZONE WAREHOUSE BULK  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ZONE WAREHOUSE BULK  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],ZONE WAREHOUSE BULK  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],ZONE WAREHOUSE FINE  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE WAREHOUSE FINE  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],ZONE WAREHOUSE FINE  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE WAREHOUSE FINE  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],ZONE WAREHOUSE FINE  - STORY GROUND::Des Latent Heat Load [W],ZONE WAREHOUSE FINE  - STORY GROUND::Des Latent Cool Load [W],ZONE WAREHOUSE FINE  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE WAREHOUSE FINE  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE WAREHOUSE FINE  - STORY GROUND::Des Heat Load No DOAS [W],ZONE WAREHOUSE FINE  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE WAREHOUSE FINE  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE WAREHOUSE FINE  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE WAREHOUSE FINE  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],ZONE WAREHOUSE FINE  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ZONE WAREHOUSE FINE  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],ZONE WAREHOUSE FINE  - STORY GROUND:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],ZONE WAREHOUSE OFFICE  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE WAREHOUSE OFFICE  - STORY GROUND:KODIAK AUGUST .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],ZONE WAREHOUSE OFFICE  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE WAREHOUSE OFFICE  - STORY GROUND:KODIAK AUGUST .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],ZONE WAREHOUSE OFFICE  - STORY GROUND::Des Latent Heat Load [W],ZONE WAREHOUSE OFFICE  - STORY GROUND::Des Latent Cool Load [W],ZONE WAREHOUSE OFFICE  - STORY GROUND::Des Latent Heat Mass Flow [kg/s],ZONE WAREHOUSE OFFICE  - STORY GROUND::Des Latent Cool Mass Flow [kg/s],ZONE WAREHOUSE OFFICE  - STORY GROUND::Des Heat Load No DOAS [W],ZONE WAREHOUSE OFFICE  - STORY GROUND::Des Sens Cool Load No DOAS [W],ZONE WAREHOUSE OFFICE  - STORY GROUND::Des Latent Heat Load No DOAS [W],ZONE WAREHOUSE OFFICE  - STORY GROUND::Des Latent Cool Load No DOAS [W],ZONE WAREHOUSE OFFICE  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],ZONE WAREHOUSE OFFICE  - STORY GROUND:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ZONE WAREHOUSE OFFICE  - STORY GROUND:KODIAK AUGUST .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],ZONE WAREHOUSE OFFICE  - STORY GROUND:KODIAK AUGUST .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%]
03:30:00,2.592926E+03,0.000000E+00,8.476010E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.429547E+01,4.362185E+01,2.177472E+03,0.000000E+00,6.198429E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554966E+01,5.321224E+01,2.416586E+01,4.396000E+01,7.233220E+02,0.000000E+00,2.061817E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.629991E+01,2.495305E+01,4.397155E+01
03:40:00,2.593290E+03,0.000000E+00,8.477201E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.427378E+01,4.367824E+01,2.177766E+03,0.000000E+00,6.199265E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554966E+01,5.321405E+01,2.414160E+01,4.402374E+01,7.236292E+02,0.000000E+00,2.062693E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.630223E+01,2.493172E+01,4.403049E+01
03:50:00,2.593651E+03,0.000000E+00,8.478382E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.425207E+01,4.373478E+01,2.178056E+03,0.000000E+00,6.200093E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554966E+01,5.321584E+01,2.411742E+01,4.408734E+01,7.239331E+02,0.000000E+00,2.063559E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.630451E+01,2.491050E+01,4.408908E+01
04:00:00,2.594009E+03,0.000000E+00,8.479553E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.423033E+01,4.379148E+01,2.178344E+03,0.000000E+00,6.200912E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554966E+01,5.321761E+01,2.409333E+01,4.415086E+01,7.242339E+02,0.000000E+00,2.064416E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.630678E+01,2.488937E+01,4.414737E+01
04:10:00,2.594364E+03,0.000000E+00,8.480713E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.420856E+01,4.384836E+01,2.178629E+03,0.000000E+00,6.201723E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554966E+01,5.321937E+01,2.406930E+01,4.421431E+01,7.245315E+02,0.000000E+00,2.065265E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.630901E+01,2.486834E+01,4.420540E+01
04:20:00,2.594716E+03,0.000000E+00,8.481864E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.418704E+01,4.390466E+01,2.178911E+03,0.000000E+00,6.202526E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554966E+01,5.322110E+01,2.404569E+01,4.427675E+01,7.248260E+02,0.000000E+00,2.066104E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.631122E+01,2.484775E+01,4.426222E+01
04:30:00,2.595065E+03,0.000000E+00,8.483005E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.416588E+01,4.396014E+01,2.179190E+03,0.000000E+00,6.203320E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554966E+01,5.322282E+01,2.402257E+01,4.433799E+01,7.251175E+02,0.000000E+00,2.066935E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.631341E+01,2.482746E+01,4.431819E+01
04:40:00,2.595412E+03,0.000000E+00,8.484136E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.414498E+01,4.401498E+01,2.179467E+03,0.000000E+00,6.204107E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554966E+01,5.322452E+01,2.399980E+01,4.439843E+01,7.254060E+02,0.000000E+00,2.067758E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.631557E+01,2.480721E+01,4.437407E+01
04:50:00,2.595755E+03,0.000000E+00,8.485258E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.412425E+01,4.406947E+01,2.179740E+03,0.000000E+00,6.204886E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554966E+01,5.322620E+01,2.397721E+01,4.445847E+01,7.256916E+02,0.000000E+00,2.068572E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.631771E+01,2.478709E+01,4.442955E+01
05:00:00,2.596095E+03,0.000000E+00,8.486370E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.410675E+01,4.411550E+01,2.180011E+03,0.000000E+00,6.205657E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554966E+01,5.322786E+01,2.395746E+01,4.451102E+01,7.259743E+02,0.000000E+00,2.069378E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.631983E+01,2.476710E+01,4.448467E+01
05:10:00,2.596432E+03,0.000000E+00,8.487473E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.409374E+01,4.414971E+01,2.180279E+03,0.000000E+00,6.206421E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554966E+01,5.322951E+01,2.394151E+01,4.455348E+01,7.262542E+02,0.000000E+00,2.070175E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.632192E+01,2.474712E+01,4.453975E+01
05:20:00,2.596767E+03,0.000000E+00,8.488567E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.408608E+01,4.416976E+01,2.180545E+03,0.000000E+00,6.207177E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554966E+01,5.323114E+01,2.393051E+01,4.458272E+01,7.265312E+02,0.000000E+00,2.070965E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.632399E+01,2.472841E+01,4.459142E+01
05:30:00,2.597099E+03,0.000000E+00,8.489652E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.408414E+01,4.417465E+01,2.180808E+03,0.000000E+00,6.207926E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554965E+01,5.323276E+01,2.392480E+01,4.459784E+01,7.268055E+02,0.000000E+00,2.071747E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.632604E+01,2.471082E+01,4.464012E+01
05:40:00,2.597428E+03,0.000000E+00,8.490728E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.408808E+01,4.416399E+01,2.181069E+03,0.000000E+00,6.208667E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554965E+01,5.323436E+01,2.392435E+01,4.459890E+01,7.270770E+02,0.000000E+00,2.072521E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.632807E+01,2.469372E+01,4.468750E+01
05:50:00,2.597754E+03,0.000000E+00,8.491794E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.409793E+01,4.413773E+01,2.181326E+03,0.000000E+00,6.209401E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554965E+01,5.323594E+01,2.392907E+01,4.458613E+01,7.273458E+02,0.000000E+00,2.073287E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.633007E+01,2.467684E+01,4.473426E+01
06:00:00,2.598078E+03,0.000000E+00,8.492853E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.411355E+01,4.409618E+01,2.181582E+03,0.000000E+00,6.210128E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554965E+01,5.323751E+01,2.393880E+01,4.455997E+01,7.276119E+02,0.000000E+00,2.074045E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559638E+01,6.633205E+01,2.466027E+01,4.478021E+01
06:10:00,2.598399E+03,0.000000E+00,8.493902E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.413468E+01,4.404017E+01,2.182664E+03,0.000000E+00,6.213415E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.555650E+01,5.322199E+01,2.395324E+01,4.452123E+01,8.071206E+02,0.000000E+00,2.328757E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.745632E+01,5.958811E+01,2.467826E+01,4.473363E+01
06:20:00,2.598481E+03,0.000000E+00,8.494171E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.416234E+01,4.396700E+01,2.181596E+03,0.000000E+00,6.210615E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.555767E+01,5.322220E+01,2.397385E+01,4.446609E+01,8.627424E+02,0.000000E+00,2.521775E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.779853E+01,5.881979E+01,2.471874E+01,4.464929E+01
06:30:00,2.597662E+03,0.000000E+00,8.491493E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.419593E+01,4.387842E+01,2.180707E+03,0.000000E+00,6.208102E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.555026E+01,5.324130E+01,2.400002E+01,4.439625E+01,9.331340E+02,0.000000E+00,2.759747E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.779653E+01,5.914148E+01,2.475690E+01,4.458464E+01
06:40:00,2.595687E+03,0.000000E+00,8.485038E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.423354E+01,4.377954E+01,2.177763E+03,0.000000E+00,6.199725E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554973E+01,5.323411E+01,2.402975E+01,4.431708E+01,9.940447E+02,0.000000E+00,2.968850E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.779626E+01,5.950764E+01,2.478841E+01,4.454131E+01
06:50:00,2.592620E+03,0.000000E+00,8.475009E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.427328E+01,4.367535E+01,2.173420E+03,0.000000E+00,6.187363E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554973E+01,5.321332E+01,2.406103E+01,4.423400E+01,1.051556E+03,0.000000E+00,3.167616E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.779669E+01,5.959882E+01,2.481521E+01,4.450952E+01
07:00:00,2.588600E+03,0.000000E+00,8.461870E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.431379E+01,4.356945E+01,2.167797E+03,0.000000E+00,6.171360E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554975E+01,5.318236E+01,2.409130E+01,4.415383E+01,1.106497E+03,0.000000E+00,3.358570E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.779686E+01,5.956114E+01,2.483901E+01,4.448360E+01
07:10:00,2.583763E+03,0.000000E+00,8.446057E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.435385E+01,4.346505E+01,2.161063E+03,0.000000E+00,6.152188E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.555654E+01,5.311256E+01,2.412172E+01,4.407343E+01,1.166443E+03,0.000000E+00,3.595573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.965103E+01,5.337351E+01,2.486068E+01,4.446138E+01
07:20:00,2.578244E+03,0.000000E+00,8.428018E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.439454E+01,4.335937E+01,2.153390E+03,0.000000E+00,6.130342E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.555769E+01,5.308777E+01,2.415733E+01,4.397960E+01,1.223549E+03,0.000000E+00,3.821730E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999877E+01,5.250851E+01,2.488750E+01,4.444425E+01
07:30:00,2.572284E+03,0.000000E+00,8.408535E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.443821E+01,4.324628E+01,2.144857E+03,0.000000E+00,6.106053E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.555036E+01,5.309284E+01,2.419947E+01,4.386887E+01,1.277707E+03,0.000000E+00,4.041558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999721E+01,5.266621E+01,2.491541E+01,4.443504E+01
07:40:00,2.566340E+03,0.000000E+00,8.389105E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.448561E+01,4.312401E+01,2.135601E+03,0.000000E+00,6.079708E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554984E+01,5.304440E+01,2.424666E+01,4.374528E+01,1.330243E+03,0.000000E+00,4.253975E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999700E+01,5.279341E+01,2.494388E+01,4.442634E+01
07:50:00,2.559845E+03,0.000000E+00,8.367871E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.453627E+01,4.299377E+01,2.125742E+03,0.000000E+00,6.051646E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554985E+01,5.298181E+01,2.429702E+01,4.361388E+01,1.381415E+03,0.000000E+00,4.461181E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999722E+01,5.277136E+01,2.497605E+01,4.440571E+01
08:00:00,2.552867E+03,0.000000E+00,8.345062E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.458946E+01,4.285757E+01,2.115376E+03,0.000000E+00,6.022143E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.554986E+01,5.291282E+01,2.434939E+01,4.347776E+01,1.431505E+03,0.000000E+00,4.664282E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999727E+01,5.270775E+01,2.501698E+01,4.435888E+01
08:10:00,2.520001E+03,0.000000E+00,8.237627E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.000000E+01,1.646225E+01,2.473950E+01,4.247550E+01,2.104341E+03,0.000000E+00,5.990635E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.555342E+01,5.282248E+01,2.442447E+01,4.328348E+01,1.434846E+03,3.021752E+01,4.707425E-02,2.497688E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.062043E+01,5.079028E+01,2.418081E+01,4.658083E+01
