Time,CORE_ZN ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],CORE_ZN ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],CORE_ZN ZN::Des Latent Heat Load [W],CORE_ZN ZN::Des Latent Cool Load [W],CORE_ZN ZN::Des Latent Heat Mass Flow [kg/s],CORE_ZN ZN::Des Latent Cool Mass Flow [kg/s],CORE_ZN ZN::Des Heat Load No DOAS [W],CORE_ZN ZN::Des Sens Cool Load No DOAS [W],CORE_ZN ZN::Des Latent Heat Load No DOAS [W],CORE_ZN ZN::Des Latent Cool Load No DOAS [W],CORE_ZN ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_ZN ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_ZN ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],CORE_ZN ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_1 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1 ZN:KODIAK SEPTEMBER .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_1 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN:KODIAK SEPTEMBER .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN::Des Latent Heat Load [W],PERIMETER_ZN_1 ZN::Des Latent Cool Load [W],PERIMETER_ZN_1 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_1 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_1 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_1 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_1 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_1 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_1 ZN:KODIAK SEPTEMBER .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],PERIMETER_ZN_1 ZN:KODIAK SEPTEMBER .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_2 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_2 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN::Des Latent Heat Load [W],PERIMETER_ZN_2 ZN::Des Latent Cool Load [W],PERIMETER_ZN_2 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_2 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_2 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_2 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_2 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_2 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_2 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],PERIMETER_ZN_2 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_3 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_3 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN::Des Latent Heat Load [W],PERIMETER_ZN_3 ZN::Des Latent Cool Load [W],PERIMETER_ZN_3 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_3 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_3 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_3 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_3 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_3 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_3 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],PERIMETER_ZN_3 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_4 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_4 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN::Des Latent Heat Load [W],PERIMETER_ZN_4 ZN::Des Latent Cool Load [W],PERIMETER_ZN_4 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_4 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_4 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_4 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_4 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_4 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_4 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],PERIMETER_ZN_4 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%]
16:30:00,0.000000E+00,3.893112E+03,0.000000E+00,3.433418E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.281065E+01,1.000000E+02,2.388735E+01,5.138973E+01,1.330901E+03,5.675505E+03,4.518312E-02,5.005117E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111369E+01,7.234905E+01,2.388787E+01,4.866161E+01,8.449207E+02,2.134096E+03,2.868427E-02,1.882051E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111351E+01,7.044894E+01,2.388766E+01,5.031280E+01,1.414582E+03,2.834908E+03,4.802399E-02,2.500140E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111366E+01,7.100400E+01,2.388746E+01,5.150764E+01,8.596724E+02,2.597267E+03,2.918508E-02,2.290573E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111352E+01,7.016529E+01,2.388747E+01,4.957560E+01
16:40:00,0.000000E+00,3.894824E+03,0.000000E+00,3.434927E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.281037E+01,1.000000E+02,2.388735E+01,5.138689E+01,1.330936E+03,5.594934E+03,4.518431E-02,4.934061E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111369E+01,7.236745E+01,2.388787E+01,4.870178E+01,8.449371E+02,2.124145E+03,2.868483E-02,1.873275E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111352E+01,7.046317E+01,2.388766E+01,5.033267E+01,1.414617E+03,2.836201E+03,4.802518E-02,2.501280E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111366E+01,7.101848E+01,2.388746E+01,5.150461E+01,8.596889E+02,2.674594E+03,2.918564E-02,2.358763E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111352E+01,7.017853E+01,2.388750E+01,4.946308E+01
16:50:00,0.000000E+00,3.896169E+03,0.000000E+00,3.436113E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.281008E+01,1.000000E+02,2.388735E+01,5.138452E+01,1.330971E+03,5.507640E+03,4.518550E-02,4.857077E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111370E+01,7.238450E+01,2.388787E+01,4.874590E+01,8.449538E+02,2.113784E+03,2.868540E-02,1.864138E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111352E+01,7.047629E+01,2.388766E+01,5.035351E+01,1.414653E+03,2.837081E+03,4.802640E-02,2.502055E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111367E+01,7.103183E+01,2.388746E+01,5.150223E+01,8.597057E+02,2.748484E+03,2.918622E-02,2.423922E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111352E+01,7.019072E+01,2.388753E+01,4.936333E+01
17:00:00,0.000000E+00,3.897121E+03,0.000000E+00,3.436953E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280980E+01,1.000000E+02,2.388735E+01,5.138267E+01,1.331006E+03,5.413894E+03,4.518671E-02,4.774403E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111370E+01,7.240030E+01,2.388788E+01,4.879443E+01,8.449707E+02,2.102477E+03,2.868598E-02,1.854166E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111352E+01,7.048837E+01,2.388766E+01,5.037534E+01,1.414689E+03,2.836556E+03,4.802762E-02,2.501592E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111367E+01,7.104415E+01,2.388747E+01,5.150072E+01,8.597227E+02,2.820437E+03,2.918680E-02,2.487373E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111353E+01,7.020194E+01,2.388756E+01,4.927385E+01
17:10:00,0.000000E+00,3.897664E+03,0.000000E+00,3.437431E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280952E+01,1.000000E+02,2.388735E+01,5.138138E+01,1.331042E+03,5.314200E+03,4.518793E-02,4.686484E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111370E+01,7.241493E+01,2.388788E+01,4.884781E+01,8.449879E+02,2.090571E+03,2.868656E-02,1.843666E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111352E+01,7.049951E+01,2.388766E+01,5.039956E+01,1.414725E+03,2.835110E+03,4.802885E-02,2.500317E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111367E+01,7.105549E+01,2.388747E+01,5.150196E+01,8.597399E+02,2.889140E+03,2.918738E-02,2.547956E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111353E+01,7.021226E+01,2.388757E+01,4.918887E+01
17:20:00,0.000000E+00,3.897793E+03,0.000000E+00,3.437544E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280924E+01,1.000000E+02,2.388735E+01,5.138065E+01,1.331078E+03,5.209876E+03,4.518916E-02,4.594460E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111371E+01,7.242848E+01,2.388821E+01,4.891096E+01,8.450052E+02,2.078167E+03,2.868715E-02,1.832728E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111353E+01,7.050976E+01,2.388766E+01,5.042578E+01,1.414761E+03,2.832806E+03,4.803009E-02,2.498284E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111367E+01,7.106594E+01,2.388747E+01,5.150562E+01,8.597573E+02,2.955902E+03,2.918798E-02,2.606828E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111353E+01,7.022174E+01,2.388759E+01,4.910892E+01
17:30:00,0.000000E+00,3.897520E+03,0.000000E+00,3.437303E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280896E+01,1.000000E+02,2.388736E+01,5.138048E+01,1.331114E+03,5.101583E+03,4.519039E-02,4.498913E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111371E+01,7.244104E+01,2.388858E+01,4.896720E+01,8.450227E+02,2.065308E+03,2.868775E-02,1.821388E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111353E+01,7.051921E+01,2.388766E+01,5.045318E+01,1.414798E+03,2.829628E+03,4.803134E-02,2.495481E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111368E+01,7.107557E+01,2.388748E+01,5.151078E+01,8.597749E+02,3.020862E+03,2.918858E-02,2.664111E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111353E+01,7.023047E+01,2.388761E+01,4.903559E+01
17:40:00,0.000000E+00,3.896875E+03,0.000000E+00,3.436734E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280868E+01,1.000000E+02,2.388736E+01,5.138083E+01,1.331151E+03,4.989986E+03,4.519164E-02,4.400453E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111371E+01,7.245265E+01,2.388859E+01,4.904798E+01,8.450403E+02,2.052046E+03,2.868835E-02,1.809691E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111353E+01,7.052790E+01,2.388766E+01,5.048130E+01,1.414835E+03,2.825570E+03,4.803259E-02,2.491902E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111368E+01,7.108444E+01,2.388748E+01,5.151696E+01,8.597926E+02,3.083902E+03,2.918918E-02,2.719701E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111353E+01,7.023850E+01,2.388763E+01,4.896916E+01
17:50:00,0.000000E+00,3.895903E+03,0.000000E+00,3.435877E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280841E+01,1.000000E+02,2.388736E+01,5.138169E+01,1.331188E+03,4.876424E+03,4.519289E-02,4.300262E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111371E+01,7.246340E+01,2.388859E+01,4.911495E+01,8.450581E+02,2.038441E+03,2.868895E-02,1.797693E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111353E+01,7.053591E+01,2.388766E+01,5.050997E+01,1.414872E+03,2.820632E+03,4.803386E-02,2.487546E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111368E+01,7.109260E+01,2.388748E+01,5.152412E+01,8.598105E+02,3.144633E+03,2.918979E-02,2.773255E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111354E+01,7.024587E+01,2.388765E+01,4.890911E+01
18:00:00,0.000000E+00,3.894662E+03,0.000000E+00,3.434782E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280813E+01,1.000000E+02,2.388736E+01,5.138298E+01,1.331225E+03,4.761398E+03,4.519416E-02,4.198801E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111372E+01,7.247335E+01,2.388826E+01,4.918129E+01,8.450760E+02,2.025404E+03,2.868956E-02,1.786196E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111353E+01,7.054327E+01,2.388766E+01,5.053919E+01,1.414909E+03,2.815668E+03,4.803513E-02,2.483168E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111368E+01,7.110011E+01,2.388748E+01,5.153236E+01,8.598285E+02,3.200393E+03,2.919040E-02,2.822426E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111354E+01,7.025264E+01,2.388766E+01,4.885497E+01
18:10:00,0.000000E+00,3.893208E+03,0.000000E+00,3.433499E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280785E+01,1.000000E+02,2.388736E+01,5.138463E+01,1.414969E+03,4.647128E+03,4.803722E-02,4.097988E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111372E+01,7.248255E+01,2.388859E+01,4.925050E+01,9.008986E+02,2.012397E+03,3.058469E-02,1.774726E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111353E+01,7.055004E+01,2.388765E+01,5.056808E+01,1.502521E+03,2.809994E+03,5.100948E-02,2.478164E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111368E+01,7.110702E+01,2.388748E+01,5.154185E+01,9.156512E+02,3.251847E+03,3.108553E-02,2.867798E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111354E+01,7.025886E+01,2.388768E+01,4.880670E+01
18:20:00,0.000000E+00,3.891660E+03,0.000000E+00,3.432134E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280758E+01,1.000000E+02,2.388736E+01,5.138655E+01,1.498308E+03,4.536708E+03,5.086700E-02,4.000592E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111505E+01,7.150653E+01,2.388858E+01,4.934792E+01,9.564838E+02,1.999319E+03,3.247207E-02,1.763193E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111486E+01,6.950847E+01,2.388765E+01,5.059704E+01,1.589739E+03,2.803451E+03,5.397096E-02,2.472394E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111498E+01,7.012152E+01,2.388748E+01,5.155296E+01,9.712405E+02,3.299255E+03,3.297305E-02,2.909602E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111484E+01,6.922529E+01,2.388770E+01,4.876466E+01
18:30:00,0.000000E+00,3.889999E+03,0.000000E+00,3.430645E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280731E+01,1.000000E+02,2.388782E+01,5.138746E+01,1.581925E+03,4.430281E+03,5.370616E-02,3.906743E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111485E+01,7.001336E+01,2.388857E+01,4.943536E+01,1.012237E+03,1.986042E+03,3.436509E-02,1.751474E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111464E+01,6.792484E+01,2.388804E+01,5.062757E+01,1.677231E+03,2.795870E+03,5.694168E-02,2.465692E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111477E+01,6.861975E+01,2.388792E+01,5.156590E+01,1.026996E+03,3.342556E+03,3.486615E-02,2.947769E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111462E+01,6.765498E+01,2.388805E+01,4.872518E+01
18:40:00,0.000000E+00,3.888944E+03,0.000000E+00,3.429665E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280703E+01,1.000000E+02,2.388833E+01,5.138748E+01,1.665560E+03,4.329392E+03,5.654578E-02,3.817777E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111451E+01,6.846620E+01,2.388857E+01,4.951691E+01,1.068005E+03,1.972711E+03,3.625853E-02,1.739697E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111425E+01,6.629832E+01,2.388847E+01,5.065229E+01,1.764746E+03,2.787657E+03,5.991303E-02,2.458415E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111440E+01,6.707183E+01,2.388840E+01,5.157751E+01,1.082767E+03,3.381689E+03,3.675969E-02,2.982242E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111423E+01,6.604372E+01,2.388847E+01,4.869662E+01
18:50:00,0.000000E+00,3.888802E+03,0.000000E+00,3.429489E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280677E+01,1.000000E+02,2.388835E+01,5.138851E+01,1.749256E+03,4.233903E+03,5.938736E-02,3.733575E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111414E+01,6.707139E+01,2.388856E+01,4.959473E+01,1.123813E+03,1.959316E+03,3.815323E-02,1.727863E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111383E+01,6.484827E+01,2.388848E+01,5.069003E+01,1.852326E+03,2.779715E+03,6.288643E-02,2.451376E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111401E+01,6.568550E+01,2.388841E+01,5.159607E+01,1.138578E+03,3.416328E+03,3.865449E-02,3.012750E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111381E+01,6.460904E+01,2.388851E+01,4.866171E+01
19:00:00,0.000000E+00,3.889730E+03,0.000000E+00,3.430256E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280650E+01,1.000000E+02,2.388834E+01,5.138781E+01,1.833009E+03,4.145395E+03,6.223075E-02,3.655508E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111380E+01,6.586269E+01,2.388856E+01,4.967066E+01,1.179657E+03,1.945505E+03,4.004908E-02,1.715662E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111347E+01,6.360745E+01,2.388848E+01,5.072646E+01,1.939966E+03,2.776422E+03,6.586171E-02,2.448438E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111366E+01,6.449301E+01,2.388840E+01,5.161009E+01,1.194426E+03,3.446145E+03,4.055045E-02,3.039006E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111345E+01,6.338308E+01,2.388852E+01,4.863558E+01
